xn,yn,zn
2192726.0,1858128.0,4976780.5
2177166.5,1902681.6,4960261.0
2161607.2,1947235.1,4943742.0
2146047.8,1991788.8,4927222.5
2130488.5,2036342.2,4910703.5
2114929.2,2080895.9,4894184.0
2099369.8,2125449.5,4877664.5
2083810.5,2170003.0,4861145.5
2068251.1,2214556.5,4844626.0
2052691.8,2259110.0,4828106.5
2037132.5,2303663.5,4811587.5
2021573.1,2348217.2,4795068.0
2006013.8,2392770.8,4778549.0
1990454.4,2437324.2,4762029.5
1974895.1,2481877.8,4745510.0
1959335.8,2526431.5,4728991.0
1943776.4,2570985.0,4712471.5
1928217.0,2615538.5,4695952.0
1912657.8,2660092.0,4679433.0
1897098.4,2704645.5,4662913.5
1881539.0,2749199.2,4646394.5
1865979.8,2793752.8,4629875.0
1850420.4,2838306.2,4613355.5
1834861.0,2882859.8,4596836.5
1819301.6,2927413.2,4580317.0
1803742.4,2971967.0,4563798.0
1788183.0,3016520.5,4547278.5
1772623.6,3061074.0,4530759.0
1757064.2,3105627.5,4514240.0
1741505.0,3150181.2,4497720.5
1725945.6,3194734.8,4481201.0
1710386.2,3239288.2,4464682.0
1694826.9,3283841.8,4448162.5
1679267.6,3328395.2,4431643.5
1663708.2,3372949.0,4415124.0
1648148.9,3417502.5,4398604.5
1632589.5,3462056.0,4382085.5
1617030.2,3506609.5,4365566.0
1601470.9,3551163.2,4349046.5
1585911.5,3595716.8,4332527.5
1570352.1,3640270.2,4316008.0
1554792.9,3684823.8,4299489.0
1539233.5,3729377.2,4282969.5
1523674.1,3773931.0,4266450.0
1508114.9,3818484.5,4249931.0
1492555.5,3863038.0,4233411.5
1515133.8,3859351.2,4277871.0
1530693.1,3814797.8,4294390.0
1546252.5,3770244.0,4310909.5
1561811.8,3725690.5,4327429.0
1577371.1,3681137.0,4343948.0
1592930.5,3636583.5,4360467.5
1608489.9,3592030.0,4376986.5
1624049.1,3547476.2,4393506.0
1639608.5,3502922.8,4410025.5
1655167.9,3458369.2,4426544.5
1670727.2,3413815.8,4443064.0
1686286.5,3369262.0,4459583.0
1701845.9,3324708.5,4476102.5
1717405.2,3280155.0,4492622.0
1732964.6,3235601.5,4509141.0
1748523.9,3191048.0,4525660.5
1764083.2,3146494.2,4542180.0
1779642.6,3101940.8,4558699.0
1795202.0,3057387.2,4575218.5
1810761.2,3012833.8,4591737.5
1826320.6,2968280.2,4608257.0
1841880.0,2923726.5,4624776.5
1857439.2,2879173.0,4641295.5
1872998.6,2834619.5,4657815.0
1888558.0,2790066.0,4674334.5
1904117.4,2745512.2,4690853.5
1919676.6,2700958.8,4707373.0
1935236.0,2656405.2,4723892.0
1950795.4,2611851.8,4740411.5
1966354.8,2567298.2,4756931.0
1981914.0,2522744.5,4773450.0
1997473.4,2478191.0,4789969.5
2013032.8,2433637.5,4806489.0
2028592.1,2389084.0,4823008.0
2044151.4,2344530.2,4839527.5
2059710.8,2299976.8,4856046.5
2075270.1,2255423.2,4872566.0
2090829.5,2210869.8,4889085.5
2106388.8,2166316.2,4905604.5
2121948.2,2121762.5,4922124.0
2137507.5,2077209.0,4938643.5
2153066.8,2032655.5,4955162.5
2168626.2,1988101.9,4971682.0
2184185.5,1943548.4,4988201.0
2191204.5,1984415.1,5016141.0
2175645.0,2028968.8,4999622.0
2160085.8,2073522.2,4983102.5
2144526.5,2118075.8,4966583.0
2128967.0,2162629.2,4950064.0
2113407.8,2207183.0,4933544.5
2097848.5,2251736.5,4917025.5
2082289.0,2296290.0,4900506.0
2066729.8,2340843.5,4883986.5
2051170.4,2385397.2,4867467.5
2035611.0,2429950.8,4850948.0
2020051.8,2474504.2,4834428.5
2004492.4,2519057.8,4817909.5
1988933.0,2563611.2,4801390.0
1973373.6,2608165.0,4784871.0
1957814.4,2652718.5,4768351.5
1942255.0,2697272.0,4751832.0
1926695.6,2741825.5,4735313.0
1911136.2,2786379.0,4718793.5
1895577.0,2830932.8,4702274.5
1880017.6,2875486.2,4685755.0
1864458.2,2920039.8,4669235.5
1848898.9,2964593.2,4652716.5
1833339.6,3009147.0,4636197.0
1817780.2,3053700.5,4619677.5
1802220.9,3098254.0,4603158.5
1786661.5,3142807.5,4586639.0
1771102.2,3187361.0,4570120.0
1755542.9,3231914.8,4553600.5
1739983.5,3276468.2,4537081.0
1724424.1,3321021.8,4520562.0
1708864.9,3365575.2,4504042.5
1693305.5,3410129.0,4487523.0
1677746.1,3454682.5,4471004.0
1662186.9,3499236.0,4454484.5
1646627.5,3543789.5,4437965.5
1631068.1,3588343.0,4421446.0
1615508.8,3632896.8,4404926.5
1599949.5,3677450.2,4388407.5
1584390.1,3722003.8,4371888.0
1568830.8,3766557.2,4355368.5
1553271.4,3811111.0,4338849.5
1537712.1,3855664.5,4322330.0
1560290.4,3851977.8,4366789.5
1575849.8,3807424.0,4383308.5
1591409.1,3762870.5,4399828.0
1606968.4,3718317.0,4416347.5
1622527.8,3673763.5,4432866.5
1638087.1,3629209.8,4449386.0
1653646.4,3584656.2,4465905.5
1669205.8,3540102.8,4482424.5
1684765.1,3495549.2,4498944.0
1700324.5,3450995.8,4515463.0
1715883.8,3406442.0,4531982.5
1731443.1,3361888.5,4548502.0
1747002.5,3317335.0,4565021.0
1762561.9,3272781.5,4581540.5
1778121.1,3228227.8,4598059.5
1793680.5,3183674.2,4614579.0
1809239.9,3139120.8,4631098.5
1824799.2,3094567.2,4647617.5
1840358.5,3050013.8,4664137.0
1855917.9,3005460.0,4680656.5
1871477.2,2960906.5,4697175.5
1887036.6,2916353.0,4713695.0
1902595.9,2871799.5,4730214.0
1918155.2,2827246.0,4746733.5
1933714.6,2782692.2,4763253.0
1949274.0,2738138.8,4779772.0
1964833.2,2693585.2,4796291.5
1980392.6,2649031.8,4812811.0
1995952.0,2604478.0,4829330.0
2011511.2,2559924.5,4845849.5
2027070.6,2515371.0,4862368.5
2042630.0,2470817.5,4878888.0
2058189.4,2426264.0,4895407.5
2073748.6,2381710.2,4911926.5
2089308.0,2337156.8,4928446.0
2104867.2,2292603.2,4944965.5
2120426.8,2248049.8,4961484.5
2135986.0,2203496.0,4978004.0
2151545.5,2158942.5,4994523.0
2167104.8,2114389.0,5011042.5
2182664.0,2069835.5,5027562.0
2189683.0,2110702.2,5055502.0
2174123.8,2155255.8,5038982.5
2158564.2,2199809.2,5022463.0
2143005.0,2244363.0,5005944.0
2127445.8,2288916.5,4989424.5
2111886.2,2333470.0,4972905.0
2096327.0,2378023.5,4956386.0
2080767.6,2422577.0,4939866.5
2065208.2,2467130.8,4923347.5
2049649.0,2511684.2,4906828.0
2034089.6,2556237.8,4890308.5
2018530.2,2600791.2,4873789.5
2002970.9,2645344.8,4857270.0
1987411.6,2689898.5,4840750.5
1971852.2,2734452.0,4824231.5
1956292.9,2779005.5,4807712.0
1940733.5,2823559.0,4791193.0
1925174.2,2868112.8,4774673.5
1909614.9,2912666.2,4758154.0
1894055.5,2957219.8,4741635.0
1878496.2,3001773.2,4725115.5
1862936.9,3046326.8,4708596.5
1847377.5,3090880.5,4692077.0
1831818.1,3135434.0,4675557.5
1816258.9,3179987.5,4659038.5
1800699.5,3224541.0,4642519.0
1785140.1,3269094.8,4625999.5
1769580.8,3313648.2,4609480.5
1754021.5,3358201.8,4592961.0
1738462.1,3402755.2,4576442.0
1722902.8,3447308.8,4559922.5
1707343.4,3491862.5,4543403.0
1691784.1,3536416.0,4526884.0
1676224.8,3580969.5,4510364.5
1660665.4,3625523.0,4493845.0
1645106.0,3670076.8,4477326.0
1629546.8,3714630.2,4460806.5
1613987.4,3759183.8,4444287.5
1598428.0,3803737.2,4427768.0
1582868.6,3848290.8,4411248.5
1605447.0,3844604.0,4455708.0
1621006.4,3800050.5,4472227.5
1636565.6,3755497.0,4488746.5
1652125.0,3710943.5,4505266.0
1667684.4,3666389.8,4521785.0
1683243.8,3621836.2,4538304.5
1698803.0,3577282.8,4554824.0
1714362.4,3532729.2,4571343.0
1729921.8,3488175.5,4587862.5
1745481.1,3443622.0,4604381.5
1761040.4,3399068.5,4620901.0
1776599.8,3354515.0,4637420.5
1792159.1,3309961.5,4653939.5
1807718.4,3265407.8,4670459.0
1823277.8,3220854.2,4686978.5
1838837.1,3176300.8,4703497.5
1854396.5,3131747.2,4720017.0
1869955.8,3087193.5,4736536.0
1885515.1,3042640.0,4753055.5
1901074.5,2998086.5,4769575.0
1916633.9,2953533.0,4786094.0
1932193.1,2908979.5,4802613.5
1947752.5,2864425.8,4819133.0
1963311.9,2819872.2,4835652.0
1978871.2,2775318.8,4852171.5
1994430.5,2730765.2,4868690.5
2009989.9,2686211.8,4885210.0
2025549.2,2641658.0,4901729.5
2041108.6,2597104.5,4918248.5
2056667.9,2552551.0,4934768.0
2072227.2,2507997.5,4951287.5
2087786.6,2463443.8,4967806.5
2103346.0,2418890.2,4984326.0
2118905.2,2374336.8,5000845.0
2134464.8,2329783.2,5017364.5
2150024.0,2285229.8,5033884.0
2165583.2,2240676.0,5050403.0
2181142.8,2196122.5,5066922.5
2196702.0,2151569.0,5083442.0
0.0,0.0,0.0
2188161.5,2236989.2,5094862.5
2172602.2,2281542.8,5078343.0
2157043.0,2326096.5,5061824.0
2141483.5,2370650.0,5045304.5
2125924.2,2415203.5,5028785.0
2110365.0,2459757.0,5012266.0
2094805.5,2504310.5,4995746.5
2079246.2,2548864.2,4979227.0
2063686.9,2593417.8,4962708.0
2048127.5,2637971.2,4946188.5
2032568.2,2682524.8,4929669.5
2017008.9,2727078.5,4913150.0
2001449.5,2771632.0,4896630.5
1985890.1,2816185.5,4880111.5
1970330.9,2860739.0,4863592.0
1954771.5,2905292.5,4847073.0
1939212.1,2949846.2,4830553.5
1923652.8,2994399.8,4814034.0
1908093.5,3038953.2,4797515.0
1892534.1,3083506.8,4780995.5
1876974.8,3128060.5,4764476.0
1861415.4,3172614.0,4747957.0
1845856.1,3217167.5,4731437.5
1830296.8,3261721.0,4714918.5
1814737.4,3306274.5,4698399.0
1799178.0,3350828.2,4681879.5
1783618.8,3395381.8,4665360.5
1768059.4,3439935.2,4648841.0
1752500.0,3484488.8,4632321.5
1736940.6,3529042.5,4615802.5
1721381.4,3573596.0,4599283.0
1705822.0,3618149.5,4582764.0
1690262.6,3662703.0,4566244.5
1674703.4,3707256.5,4549725.0
1659144.0,3751810.2,4533206.0
1643584.6,3796363.8,4516686.5
1628025.2,3840917.2,4500167.0
1650603.6,3837230.5,4544626.5
1666162.9,3792677.0,4561146.0
1681722.2,3748123.2,4577665.0
1697281.6,3703569.8,4594184.5
1712841.0,3659016.2,4610703.5
1728400.2,3614462.8,4627223.0
1743959.6,3569909.2,4643742.5
1759519.0,3525355.5,4660261.5
1775078.4,3480802.0,4676781.0
1790637.6,3436248.5,4693300.5
1806197.0,3391695.0,4709819.5
1821756.4,3347141.2,4726339.0
1837315.8,3302587.8,4742858.0
1852875.0,3258034.2,4759377.5
1868434.4,3213480.8,4775897.0
1883993.8,3168927.2,4792416.0
1899553.1,3124373.5,4808935.5
1915112.4,3079820.0,4825455.0
1930671.8,3035266.5,4841974.0
1946231.1,2990713.0,4858493.5
1961790.5,2946159.2,4875012.5
1977349.8,2901605.8,4891532.0
1992909.1,2857052.2,4908051.5
2008468.5,2812498.8,4924570.5
2024027.8,2767945.2,4941090.0
2039587.1,2723391.5,4957609.5
2055146.5,2678838.0,4974128.5
2070705.9,2634284.5,4990648.0
2086265.1,2589731.0,5007167.0
2101824.5,2545177.5,5023686.5
2117383.8,2500623.8,5040206.0
2132943.2,2456070.2,5056725.0
2148502.5,2411516.8,5073244.5
2164062.0,2366963.2,5089764.0
2179621.2,2322409.5,5106283.0
2195180.5,2277856.0,5122802.5
2202199.5,2318722.8,5150742.5
2186640.2,2363276.2,5134223.0
2171080.8,2407830.0,5117703.5
2155521.5,2452383.5,5101184.5
2139962.2,2496937.0,5084665.0
2124402.8,2541490.5,5068146.0
2108843.5,2586044.2,5051626.5
2093284.1,2630597.8,5035107.0
2077724.8,2675151.2,5018588.0
2062165.5,2719704.8,5002068.5
2046606.1,2764258.2,4985549.0
2031046.8,2808812.0,4969030.0
2015487.4,2853365.5,4952510.5
1999928.1,2897919.0,4935991.5
1984368.8,2942472.5,4919472.0
1968809.4,2987026.2,4902952.5
1953250.0,3031579.8,4886433.5
1937690.8,3076133.2,4869914.0
1922131.4,3120686.8,4853395.0
1906572.0,3165240.2,4836875.5
1891012.6,3209794.0,4820356.0
1875453.4,3254347.5,4803837.0
1859894.0,3298901.0,4787317.5
1844334.6,3343454.5,4770798.0
1828775.4,3388008.2,4754279.0
1813216.0,3432561.8,4737759.5
1797656.6,3477115.2,4721240.5
1782097.2,3521668.8,4704721.0
1766538.0,3566222.2,4688201.5
1750978.6,3610776.0,4671682.5
1735419.2,3655329.5,4655163.0
1719859.9,3699883.0,4638643.5
1704300.6,3744436.5,4622124.5
1688741.2,3788990.0,4605605.0
1673181.9,3833543.8,4589086.0
1657622.5,3878097.2,4572566.5
1680200.9,3874410.5,4617026.0
1695760.2,3829857.0,4633545.0
1711319.5,3785303.2,4650064.5
1726878.9,3740749.8,4666583.5
1742438.2,3696196.2,4683103.0
1757997.6,3651642.8,4699622.5
1773556.9,3607089.0,4716141.5
1789116.2,3562535.5,4732661.0
1804675.6,3517982.0,4749180.0
1820234.9,3473428.5,4765699.5
1835794.2,3428875.0,4782219.0
1851353.6,3384321.2,4798738.0
1866913.0,3339767.8,4815257.5
1882472.2,3295214.2,4831777.0
1898031.6,3250660.8,4848296.0
1913591.0,3206107.0,4864815.5
1929150.4,3161553.5,4881334.5
1944709.6,3117000.0,4897854.0
1960269.0,3072446.5,4914373.5
1975828.4,3027893.0,4930892.5
1991387.8,2983339.2,4947412.0
2006947.0,2938785.8,4963931.5
2022506.4,2894232.2,4980450.5
2038065.8,2849678.8,4996970.0
2053625.1,2805125.0,5013489.0
2069184.4,2760571.5,5030008.5
2084743.8,2716018.0,5046528.0
2100303.0,2671464.5,5063047.0
2115862.5,2626911.0,5079566.5
2131421.8,2582357.2,5096086.0
2146981.2,2537803.8,5112605.0
2162540.5,2493250.2,5129124.5
2178099.8,2448696.8,5145643.5
2193659.2,2404143.2,5162163.0
2200678.0,2445010.0,5190103.0
2185118.8,2489563.5,5173583.5
2169559.5,2534117.0,5157064.5
2154000.0,2578670.5,5140545.0
2138440.8,2623224.0,5124025.5
2122881.5,2667777.8,5107506.5
2107322.0,2712331.2,5090987.0
2091762.8,2756884.8,5074468.0
2076203.4,2801438.2,5057948.5
2060644.0,2845992.0,5041429.0
2045084.8,2890545.5,5024910.0
2029525.4,2935099.0,5008390.5
2013966.0,2979652.5,4991871.5
1998406.6,3024206.0,4975352.0
1982847.4,3068759.8,4958832.5
1967288.0,3113313.2,4942313.5
1951728.6,3157866.8,4925794.0
1936169.2,3202420.2,4909274.5
1920610.0,3246974.0,4892755.5
1905050.6,3291527.5,4876236.0
1889491.2,3336081.0,4859717.0
1873931.9,3380634.5,4843197.5
1858372.6,3425188.0,4826678.0
1842813.2,3469741.8,4810159.0
1827253.9,3514295.2,4793639.5
1811694.5,3558848.8,4777120.0
1796135.2,3603402.2,4760601.0
1780575.9,3647955.8,4744081.5
1765016.5,3692509.5,4727562.5
1749457.1,3737063.0,4711043.0
1733897.9,3781616.5,4694523.5
1718338.5,3826170.0,4678004.5
1702779.1,3870723.8,4661485.0
1725357.5,3867036.8,4705944.5
1740916.8,3822483.2,4722463.5
1756476.1,3777929.8,4738983.0
1772035.5,3733376.2,4755502.0
1787594.9,3688822.8,4772021.5
1803154.1,3644269.0,4788541.0
1818713.5,3599715.5,4805060.0
1834272.9,3555162.0,4821579.5
1849832.2,3510608.5,4838099.0
1865391.5,3466054.8,4854618.0
1880950.9,3421501.2,4871137.5
1896510.2,3376947.8,4887656.5
1912069.6,3332394.2,4904176.0
1927628.9,3287840.8,4920695.5
1943188.2,3243287.0,4937214.5
1958747.6,3198733.5,4953734.0
1974306.9,3154180.0,4970253.5
1989866.2,3109626.5,4986772.5
2005425.6,3065072.8,5003292.0
2020985.0,3020519.2,5019811.0
2036544.2,2975965.8,5036330.5
2052103.6,2931412.2,5052850.0
2067663.0,2886858.8,5069369.0
2083222.4,2842305.0,5085888.5
2098781.8,2797751.5,5102408.0
2114341.0,2753198.0,5118927.0
2129900.2,2708644.5,5135446.5
2145459.8,2664090.8,5151965.5
2161019.0,2619537.2,5168485.0
2176578.5,2574983.8,5185004.5
2192137.8,2530430.2,5201523.5
2207697.0,2485876.8,5218043.0
0.0,0.0,0.0
2199156.8,2571297.0,5229463.5
2183597.2,2615850.5,5212944.5
2168038.0,2660404.0,5196425.0
2152478.8,2704957.8,5179905.5
2136919.2,2749511.2,5163386.5
2121360.0,2794064.8,5146867.0
2105800.8,2838618.2,5130347.5
2090241.2,2883171.8,5113828.5
2074682.0,2927725.5,5097309.0
2059122.6,2972279.0,5080790.0
2043563.2,3016832.5,5064270.5
2028003.9,3061386.0,5047751.0
2012444.6,3105939.8,5031232.0
1996885.2,3150493.2,5014712.5
1981325.9,3195046.8,4998193.5
1965766.5,3239600.2,4981674.0
1950207.2,3284153.8,4965154.5
1934647.9,3328707.5,4948635.5
1919088.5,3373261.0,4932116.0
1903529.1,3417814.5,4915596.5
1887969.9,3462368.0,4899077.5
1872410.5,3506921.5,4882558.0
1856851.1,3551475.2,4866039.0
1841291.9,3596028.8,4849519.5
1825732.5,3640582.2,4833000.0
1810173.1,3685135.8,4816481.0
1794613.8,3729689.5,4799961.5
1779054.5,3774243.0,4783442.0
1763495.1,3818796.5,4766923.0
1747935.8,3863350.0,4750403.5
1770514.1,3859663.2,4794863.0
1786073.4,3815109.8,4811382.0
1801632.8,3770556.2,4827901.5
1817192.1,3726002.5,4844421.0
1832751.4,3681449.0,4860940.0
1848310.8,3636895.5,4877459.5
1863870.1,3592342.0,4893978.5
1879429.5,3547788.5,4910498.0
1894988.8,3503234.8,4927017.5
1910548.1,3458681.2,4943536.5
1926107.5,3414127.8,4960056.0
1941666.9,3369574.2,4976575.5
1957226.1,3325020.5,4993094.5
1972785.5,3280467.0,5009614.0
1988344.9,3235913.5,5026133.0
2003904.2,3191360.0,5042652.5
2019463.5,3146806.5,5059172.0
2035022.9,3102252.8,5075691.0
2050582.2,3057699.2,5092210.5
2066141.6,3013145.8,5108730.0
2081700.9,2968592.2,5125249.0
2097260.2,2924038.5,5141768.5
2112819.5,2879485.0,5158287.5
2128379.0,2834931.5,5174807.0
2143938.2,2790378.0,5191326.5
2159497.5,2745824.5,5207845.5
2175057.0,2701270.8,5224365.0
2190616.2,2656717.2,5240884.5
2206175.8,2612163.8,5257403.5
2213194.5,2653030.5,5285343.5
2197635.2,2697584.0,5268824.0
2182076.0,2742137.5,5252305.0
2166516.5,2786691.2,5235785.5
2150957.2,2831244.8,5219266.5
2135398.0,2875798.2,5202747.0
2119838.5,2920351.8,5186227.5
2104279.2,2964905.2,5169708.5
2088719.9,3009459.0,5153189.0
2073160.5,3054012.5,5136670.0
2057601.1,3098566.0,5120150.5
2042041.9,3143119.5,5103631.0
2026482.5,3187673.2,5087112.0
2010923.1,3232226.8,5070592.5
1995363.9,3276780.2,5054073.0
1979804.5,3321333.8,5037554.0
1964245.1,3365887.2,5021034.5
1948685.8,3410441.0,5004515.5
1933126.5,3454994.5,4987996.0
1917567.1,3499548.0,4971476.5
1902007.8,3544101.5,4954957.5
1886448.4,3588655.2,4938438.0
1870889.1,3633208.8,4921918.5
1855329.8,3677762.2,4905399.5
1839770.4,3722315.8,4888880.0
1824211.0,3766869.2,4872361.0
1808651.8,3811423.0,4855841.5
1793092.4,3855976.5,4839322.0
1815670.6,3852289.8,4883781.5
1831230.0,3807736.0,4900300.5
1846789.4,3763182.5,4916820.0
1862348.8,3718629.0,4933339.5
1877908.0,3674075.5,4949858.5
1893467.4,3629522.0,4966378.0
1909026.8,3584968.2,4982897.5
1924586.1,3540414.8,4999416.5
1940145.4,3495861.2,5015936.0
1955704.8,3451307.8,5032455.0
1971264.1,3406754.2,5048974.5
1986823.4,3362200.5,5065494.0
2002382.8,3317647.0,5082013.0
2017942.1,3273093.5,5098532.5
2033501.5,3228540.0,5115052.0
2049060.8,3183986.2,5131571.0
2064620.1,3139432.8,5148090.5
2080179.5,3094879.2,5164609.5
2095738.9,3050325.8,5181129.0
2111298.2,3005772.2,5197648.5
2126857.5,2961218.5,5214167.5
2142416.8,2916665.0,5230687.0
2157976.2,2872111.5,5247206.5
2173535.5,2827558.0,5263725.5
2189095.0,2783004.2,5280245.0
2204654.2,2738450.8,5296764.0
2211673.2,2779317.5,5324704.0
2196113.8,2823871.0,5308185.0
2180554.5,2868424.8,5291665.5
2164995.2,2912978.2,5275146.0
2149435.8,2957531.8,5258627.0
2133876.5,3002085.2,5242107.5
2118317.2,3046639.0,5225588.5
2102757.8,3091192.5,5209069.0
2087198.5,3135746.0,5192549.5
2071639.1,3180299.5,5176030.5
2056079.8,3224853.0,5159511.0
2040520.4,3269406.8,5142992.0
2024961.1,3313960.2,5126472.5
2009401.8,3358513.8,5109953.0
1993842.4,3403067.2,5093434.0
1978283.0,3447621.0,5076914.5
1962723.8,3492174.5,5060395.0
1947164.4,3536728.0,5043876.0
1931605.0,3581281.5,5027356.5
1916045.6,3625835.0,5010837.5
1900486.4,3670388.8,4994318.0
1884927.0,3714942.2,4977798.5
1869367.6,3759495.8,4961279.5
1853808.4,3804049.2,4944760.0
1838249.0,3848603.0,4928240.5
1860827.2,3844916.0,4972700.0
1876386.6,3800362.5,4989219.5
1891946.0,3755809.0,5005738.5
1907505.2,3711255.5,5022258.0
1923064.6,3666701.8,5038777.0
1938624.0,3622148.2,5055296.5
1954183.4,3577594.8,5071816.0
1969742.6,3533041.2,5088335.0
1985302.0,3488487.8,5104854.5
2000861.4,3443934.0,5121374.0
2016420.8,3399380.5,5137893.0
2031980.0,3354827.0,5154412.5
2047539.4,3310273.5,5170931.5
2063098.8,3265720.0,5187451.0
2078658.1,3221166.2,5203970.5
2094217.4,3176612.8,5220489.5
2109776.8,3132059.2,5237009.0
2125336.0,3087505.8,5253528.5
2140895.5,3042952.0,5270047.5
2156454.8,2998398.5,5286567.0
2172014.0,2953845.0,5303086.0
2187573.5,2909291.5,5319605.5
2203132.8,2864738.0,5336125.0
2218692.2,2820184.2,5352644.0
0.0,0.0,0.0
2210151.8,2905604.8,5364065.0
2194592.5,2950158.2,5347545.5
2179033.0,2994711.8,5331026.0
2163473.8,3039265.2,5314507.0
2147914.5,3083818.8,5297987.5
2132355.0,3128372.5,5281468.0
2116795.8,3172926.0,5264949.0
2101236.2,3217479.5,5248429.5
2085677.0,3262033.0,5231910.5
2070117.6,3306586.8,5215391.0
2054558.4,3351140.2,5198871.5
2038999.0,3395693.8,5182352.5
2023439.6,3440247.2,5165833.0
2007880.4,3484800.8,5149314.0
1992321.0,3529354.5,5132794.5
1976761.6,3573908.0,5116275.0
1961202.2,3618461.5,5099756.0
1945643.0,3663015.0,5083236.5
1930083.6,3707568.8,5066717.0
1914524.2,3752122.2,5050198.0
1898964.9,3796675.8,5033678.5
1883405.6,3841229.2,5017159.5
1905983.9,3837542.5,5061618.5
1921543.2,3792989.0,5078138.0
1937102.5,3748435.5,5094657.0
1952661.9,3703881.8,5111176.5
1968221.2,3659328.2,5127696.0
1983780.6,3614774.8,5144215.0
1999339.9,3570221.2,5160734.5
2014899.2,3525667.5,5177253.5
2030458.6,3481114.0,5193773.0
2046018.0,3436560.5,5210292.5
2061577.2,3392007.0,5226811.5
2077136.6,3347453.5,5243331.0
2092696.0,3302899.8,5259850.5
2108255.2,3258346.2,5276369.5
2123814.8,3213792.8,5292889.0
2139374.0,3169239.2,5309408.0
2154933.2,3124685.8,5325927.5
2170492.8,3080132.0,5342447.0
2186052.0,3035578.5,5358966.0
2201611.5,2991025.0,5375485.5
2217170.8,2946471.5,5392005.0
0.0,0.0,0.0
2208630.2,3031891.8,5403425.5
2193071.0,3076445.2,5386906.0
2177511.8,3120998.8,5370387.0
2161952.2,3165552.5,5353867.5
2146393.0,3210106.0,5337348.0
2130833.8,3254659.5,5320829.0
2115274.2,3299213.0,5304309.5
2099715.0,3343766.5,5287790.5
2084155.6,3388320.2,5271271.0
2068596.2,3432873.8,5254751.5
2053036.9,3477427.2,5238232.5
2037477.6,3521980.8,5221713.0
2021918.2,3566534.5,5205193.5
2006358.9,3611088.0,5188674.5
1990799.5,3655641.5,5172155.0
1975240.2,3700195.0,5155636.0
1959680.9,3744748.5,5139116.5
1944121.5,3789302.2,5122597.0
1928562.1,3833855.8,5106078.0
1951140.5,3830169.0,5150537.0
1966699.9,3785615.2,5167056.5
1982259.1,3741061.8,5183575.5
1997818.5,3696508.2,5200095.0
2013377.9,3651954.8,5216614.5
2028937.2,3607401.2,5233133.5
2044496.5,3562847.5,5249653.0
2060055.9,3518294.0,5266172.5
2075615.2,3473740.5,5282691.5
2091174.6,3429187.0,5299211.0
2106734.0,3384633.2,5315730.0
2122293.2,3340079.8,5332249.5
2137852.5,3295526.2,5348769.0
2153412.0,3250972.8,5365288.0
2168971.2,3206419.2,5381807.5
2184530.5,3161865.5,5398327.0
2200090.0,3117312.0,5414846.0
2215649.2,3072758.5,5431365.5
2222668.2,3113625.2,5459305.5
2207109.0,3158178.8,5442786.0
2191549.5,3202732.2,5426266.5
2175990.2,3247286.0,5409747.5
2160431.0,3291839.5,5393228.0
2144871.5,3336393.0,5376709.0
2129312.2,3380946.5,5360189.5
2113752.8,3425500.2,5343670.0
2098193.5,3470053.8,5327151.0
2082634.1,3514607.2,5310631.5
2067074.9,3559160.8,5294112.5
2051515.5,3603714.2,5277593.0
2035956.1,3648268.0,5261073.5
2020396.8,3692821.5,5244554.5
2004837.5,3737375.0,5228035.0
1989278.1,3781928.5,5211515.5
1973718.8,3826482.0,5194996.5
1980737.8,3867349.0,5222936.5
1996297.1,3822795.2,5239455.5
2011856.4,3778241.8,5255975.0
2027415.8,3733688.2,5272494.5
2042975.1,3689134.8,5289013.5
2058534.5,3644581.0,5305533.0
2074093.8,3600027.5,5322052.0
2089653.1,3555474.0,5338571.5
2105212.5,3510920.5,5355091.0
2120771.8,3466367.0,5371610.0
2136331.2,3421813.2,5388129.5
2151890.5,3377259.8,5404649.0
2167449.8,3332706.2,5421168.0
2183009.2,3288152.8,5437687.5
2198568.5,3243599.0,5454206.5
2214128.0,3199045.5,5470726.0
2221146.8,3239912.2,5498666.0
2205587.5,3284466.0,5482146.5
2190028.2,3329019.5,5465627.5
2174468.8,3373573.0,5449108.0
2158909.5,3418126.5,5432589.0
2143350.2,3462680.0,5416069.5
2127790.8,3507233.8,5399550.0
2112231.5,3551787.2,5383031.0
2096672.1,3596340.8,5366511.5
2081112.8,3640894.2,5349992.0
2065553.4,3685447.8,5333473.0
2049994.1,3730001.5,5316953.5
2034434.8,3774555.0,5300434.5
2018875.4,3819108.5,5283915.0
2003316.0,3863662.0,5267395.5
2025894.4,3859975.2,5311855.0
2041453.8,3815421.8,5328374.0
2057013.0,3770868.2,5344893.5
2072572.4,3726314.8,5361413.0
2088131.8,3681761.0,5377932.0
2103691.0,3637207.5,5394451.5
2119250.5,3592654.0,5410971.0
2134809.8,3548100.5,5427490.0
2150369.0,3503546.8,5444009.5
2165928.5,3458993.2,5460528.5
2181487.8,3414439.8,5477048.0
2197047.0,3369886.2,5493567.5
2212606.5,3325332.8,5510086.5
2228165.8,3280779.0,5526606.0
0.0,0.0,0.0
2219625.5,3366199.5,5538026.5
2204066.0,3410753.0,5521507.5
2188506.8,3455306.5,5504988.0
2172947.5,3499860.0,5488468.5
2157388.0,3544413.5,5471949.5
2141828.8,3588967.2,5455430.0
2126269.2,3633520.8,5438911.0
2110710.0,3678074.2,5422391.5
